Timestamp,SoC,SoH,Battery_Voltage,Battery_Current,Battery_Temperature,Charge_Cycles,Motor_Temperature,Motor_Vibration,Motor_Torque,Motor_RPM,Power_Consumption,Brake_Pad_Wear,Brake_Pressure,Reg_Brake_Efficiency,Tire_Pressure,Tire_Temperature,Suspension_Load,Ambient_Temperature,Ambient_Humidity,Load_Weight,Driving_Speed,Distance_Traveled,Idle_Time,Route_Roughness,RUL,Failure_Probability,Maintenance_Type,TTF,Component_Health_Score,battery_temperature,voltage,current,state_of_charge,avg_current,state_of_health,mileage_km,age_months,charge_cycles,battery_replacement_cost
2022-11-28 06:45:00,0.8716579968878342,0.9180524600460754,379.23492450956513,-112.90627164088195,27.18274197476772,190.4833873343941,40.76310107981605,0.3228962394764526,377.0913772211475,1891.0460208362745,25.523472783251982,0.1743244928726503,39.873074954365485,0.9417407238779792,32.34266788168068,51.12942860760125,187.0293355486033,21.05463287463833,41.65172384000258,702.6868456776594,118.00333478047412,7.6839339822883135,0.5635529101019741,0.2749375187685503,268.7271569712315,0,3,151.2485006376055,0.2927321702533236,23.92,361.12,142.62,65.13,100.01,96.84,107038.26,109,1105,11541.88
2024-09-29 04:45:00,0.1787088603323554,0.9782308092917196,382.3840526409935,-33.27840034304221,32.0783800062775,127.8208067568918,56.34107223461143,0.2162970538814973,174.81592959783617,1911.670058800894,23.94105643757756,0.1124818520169626,49.432072989716914,0.8567522143033063,34.77609545978722,33.518779574820435,160.35323992104787,-9.711006584123712,45.57606911452704,705.021173908031,40.07932940548871,0.1940498874804497,0.4104188686511111,0.1166145109864161,286.04321745245284,0,0,133.608812825869,0.7026044978799563,31.46,339.56,145.11,79.33,128.95,73.26,142211.86,29,1603,12725.87
2023-11-02 21:00:00,0.8448306059845538,0.9959946562475384,370.9679216260107,-31.01873906052207,29.58819216487928,642.3211540564653,53.12131687217294,1.331429520478395,186.2458401242168,1542.447402901939,24.404863825044703,0.1513000754330664,32.64470376051683,0.8289676402825227,31.5299492408868,25.068627818412747,454.0020166076445,10.054563849488062,36.94114172584449,939.8339663495144,119.8796175987307,6.00245564526298,0.765766881271552,0.2892388352965285,205.75185085218948,1,0,184.42162143516688,0.8385462497174552,28.07,333.56,147.62,28.45,37.8,35.59,32145.12,14,2281,13594.19
2020-06-10 06:30:00,0.9501200059126148,0.9263146029148812,378.3348436612059,-10.875059380100916,34.85932004160763,132.83556362835304,54.44841586372745,0.3683775729001707,163.27466527252875,1554.6285150724318,21.823789817081863,0.7122990683416931,42.64394564509072,0.8058730130686358,30.05796884496153,49.09769842381285,175.28703985686582,-0.1175119555031276,86.5266406560027,752.2944931005151,41.76118308807415,58.55114569001407,0.3422355057433904,0.1552507393026277,278.89723682157614,0,0,116.21052655189072,0.833774175146385,23.31,369.74,102.15,81.86,143.75,98.54,196791.64,91,939,11950.9
2024-11-13 11:15:00,0.9539744001496262,0.9216189321261792,365.91736118606434,-134.9522241866833,30.348915126056184,199.75123949925097,42.11419620640918,0.3935376533468451,338.88337474972013,1811.752774919744,25.69185096406696,0.2769995594713627,30.74213686715308,0.470650603543642,30.956723956468828,30.09888077844312,420.32049450544616,-7.418235965869507,35.053424321539794,953.613291849437,91.68538542597246,2.9979963954913256,6.761338870251548,0.2348664107937216,232.55004357039,1,0,157.63641559620586,0.979212467967618,28.99,389.07,121.64,45.34,80.18,97.11,116034.43,115,1025,11312.73
2020-12-03 02:30:00,0.9671293949881054,0.5631258406197146,226.8334088843048,-27.59953996154724,27.99766450111275,184.6960530623564,82.41007986126753,0.2867623880123817,193.98940761085765,1590.4039471672556,22.731918451399885,0.996816959468315,49.98335185983849,0.8207525952699797,32.3564855337976,34.66732652466595,164.93462105482564,16.326107050282616,33.3831078194426,523.5489342704797,46.00398511214071,1.5024949647034902,0.7891418275769092,0.2553056811681794,18.90838277859496,0,0,140.8327828378344,0.7720492593227332,21.76,318.84,31.24,75.64,142.3,77.31,59270.83,29,1431,11852.85
2023-05-11 22:45:00,0.979268105556818,0.9032994127483566,379.168493750604,-46.80611616854708,27.02603562522213,171.08696161429185,57.618779568831314,0.4862731166440391,109.0442680773224,1561.7893569192322,27.5359339144039,0.1376446999894137,49.5762211388697,0.8972712063064883,34.01436099113948,34.78033704447312,156.572892843266,11.605249055870653,44.74134752414446,579.77861072975,52.74373079023332,1.7719553073447547,0.8934082873995112,0.2637324215640092,227.81274075407103,1,2,178.1361779656701,0.8782786741543994,31.98,392.77,90.47,49.23,89.73,52.93,189027.04,95,1976,14630.93
2023-12-09 13:45:00,0.0424850767771466,0.9201542194602672,222.490882439811,-26.33804373507537,34.39141272835069,172.54172828695764,47.58770916802048,0.4878539193841966,350.27437976053903,5132.748318020913,21.10933914514398,0.1342370120001349,36.69296697739552,0.90422233410402,32.13809108135042,46.20740025005465,129.3334206128063,22.28268606770304,44.90050048765762,901.3098925421089,46.16585474844977,7.038825781991724,0.7584557744255361,0.7386318628218097,35.46728957309491,1,0,151.32067862866643,0.810218392478998,17.64,327.98,54.58,9.28,30.22,85.95,193299.25,31,1172,12448.36
2024-04-18 01:00:00,0.9868379566536544,0.9971475766239284,367.534067283187,-17.141809286123276,30.051438095179865,190.2152424940435,92.90753634179926,0.2536354043100364,149.115350589256,1785.29345071541,29.789377290710235,0.1146688256467834,81.55716231404892,0.9323116923754842,21.753684292509902,27.64817670086884,100.49565290861436,12.71383746286434,40.11973962355568,526.4019146870227,43.23643406386167,4.165066657259042,0.726913747916575,0.1976681974015317,216.77951346374687,0,0,102.6008561455257,0.9398404024589964,21.38,349.81,21.28,30.93,148.15,87.18,146793.03,101,1335,11733.93
2022-11-17 22:30:00,0.8109141305424281,0.980839741327028,385.3518376247897,-17.550106607565723,32.463414784561564,152.60230211088432,46.27026221190046,0.4877888259473418,118.80237633905534,1642.40994316809,27.851728251943555,0.2931165087201551,79.40628607962057,0.9488924614763484,20.246700558047905,30.148195971197985,150.00407725958505,-7.914712548735099,44.47175746903483,995.6931508722328,52.80371711506622,2.1374803401681906,0.9439205953509656,0.2179695147387936,278.60631284033855,0,0,172.83219952700824,0.8897085543643876,23.58,384.46,129.85,71.98,106.18,89.57,171191.91,34,1347,12268.36
2020-03-11 04:30:00,0.929417139781123,0.9025782007339332,372.2407387605027,-31.77027474562724,28.74205146990206,169.6543499460313,54.06337549479041,1.8109689037179264,137.31203174915794,1920.8388162714268,78.24763127681963,0.1250237857014158,36.8402722810097,0.4315715235205316,24.580055782795974,26.17379180046581,176.2507462313003,13.911362686950842,49.14373285536556,906.7869208279616,118.8612547889359,6.4637214958251175,5.916025551933904,0.204194805211869,203.66548799638448,0,1,110.69278352982852,0.8602462911607294,34.19,406.58,45.13,59.48,108.45,78.81,69483.5,119,1328,11530.93
2023-12-22 22:45:00,0.8594431202548477,0.951592540307671,355.5395417976259,-38.57017653085545,30.93809720675911,116.13142154960036,50.74997338641239,0.3051144056078058,198.14414645468776,1708.7853370176256,27.658856688851223,0.1364747562885874,45.67477800535087,0.8546053354285807,33.415767400921695,33.489127279970404,475.8089944525406,17.36796074866699,33.09513640128275,924.266805971871,41.94078981223753,6.5611754031698,0.4278024140909153,0.7481956248791615,299.2286779932276,0,0,194.274704630882,0.9828264488759118,22.59,320.35,110.54,36.24,24.33,63.79,52807.44,22,1642,12155.14
2020-10-30 09:45:00,0.8373880028432087,0.918010712570853,219.20697737221207,-22.9362354775802,29.23151467345664,142.55093539104536,49.3116539321129,0.3009094836639294,109.984977772769,1536.2791317965848,28.83900343893972,0.1338151861940752,30.583176338769423,0.8871487611706687,34.911581665985466,51.28409125587781,115.093497743564,24.21371274329885,89.58742550153781,727.570937725633,52.0561407654676,5.175989935429096,0.5394665039147196,0.8618780572250966,218.97032141740527,0,0,176.35982037961622,0.7572378478050765,16.36,346.02,166.43,33.86,147.24,69.91,44724.61,5,1711,11483.04
2020-03-04 11:45:00,0.807488159530056,0.9823403775421412,377.53936109945033,-48.856473154834525,48.07499669978603,109.29534575893524,95.36627626059192,0.3329619356326927,124.61314705859226,1589.2985598553937,23.76473195173858,0.8629535312672538,45.22795736048333,0.8186870159909333,34.01448972539647,31.713377386324844,452.385436874264,18.230565992113576,38.83716130565863,686.7550426512576,52.02988984481928,5.368179234428954,0.6754010788857195,0.1991381398075764,257.5506085992937,0,1,108.92450005356692,0.9372166886200214,18.38,334.38,173.51,62.16,28.44,83.03,154220.95,95,1315,12327.87
2020-06-04 00:15:00,0.9900080206835244,0.9991634822163415,356.7600185191201,-199.92193046136097,56.12595922454423,155.1660386409646,43.96798209493513,0.3941093809881634,124.42779125869066,1991.4997584739288,61.256960707509535,0.2132333122476399,44.201000723035776,0.9007288123470044,31.08710956822224,27.024522208109143,154.5721737406061,-4.641238985928753,80.06088683290727,822.9914990025958,49.45618966393901,6.154436960154028,0.8142473960851999,0.1009716802403617,251.19066167768955,0,0,101.60928150294038,0.9094739184502032,20.35,373.53,38.18,24.17,35.27,83.34,59661.6,42,1245,11279.27
2023-08-06 13:00:00,0.1439397021828395,0.9160899321866798,374.1875381202343,-29.90675704048841,33.29820313582057,105.01183604384764,51.99033342311549,1.631780707194458,139.77363049869726,4532.533179591933,23.109678230889724,0.233329440640302,35.79099804088631,0.9001964794094504,30.341066075478857,30.64948017847346,150.21012759573958,10.66894527702464,31.10496125512666,520.2752265833407,41.02321173135847,0.1102933585362342,0.1150159670465376,0.1555543845144746,214.40902304280195,0,2,116.61720207934196,0.8092372401111508,32.98,362.24,95.65,87.21,22.62,47.7,159581.7,80,2036,14403.2
2023-07-21 22:00:00,0.1450629207825272,0.9477018136496118,393.23843624463376,-13.789488554108589,25.936009143711104,126.96896049877284,43.37544746994647,0.2509103460420352,179.66885931774084,1950.1530482396588,28.933874014559848,0.1506246187919365,78.49311115609744,0.8463349611504595,31.43932704500481,29.17805607061804,102.36049177330932,23.34902188501507,36.84813072841615,750.1514333658249,50.948420130946005,0.1120356835753533,0.4351561087255624,0.2523726287748952,231.6772720491426,0,0,161.39991195777506,0.8249497538218442,31.02,310.34,30.89,43.07,124.53,30.74,176570.61,64,2449,15405.32
2022-07-06 01:45:00,0.9649365364828522,0.4485868388873643,390.2275905381395,-36.33492112501246,34.005315648044984,145.7656814137025,52.73504316992004,0.4052423988384164,175.33173759925626,1781.118681432321,24.62323932435423,0.1013631500002349,38.27474763875585,0.9319662446471196,31.04373024187572,32.55400615732324,141.79644162743278,13.873559909876075,48.44721679214607,824.0295733086575,45.72040772222701,5.732408678925037,0.8491901422054511,0.7682899406278709,217.3808330238181,0,0,160.69790529898225,0.7099106973339957,18.69,391.94,13.76,88.72,35.16,44.69,136336.82,111,2154,13727.52
2020-11-29 10:00:00,0.1554081674159133,0.9594538361471958,378.1818384313039,-29.96350794169199,27.87488948860114,198.33973315932485,45.66040996751805,0.2434097234232243,103.44318096265616,1845.337017084528,20.70917662412756,0.1866003546613376,41.491215984820485,0.8644933007132356,23.612626307931794,27.67526682277995,151.5690151610621,24.875000432070745,48.12238895660508,529.8257234651254,49.90789450566257,55.06500938430472,0.3619064336461149,0.1687905198052107,270.5438223117354,0,1,23.991264099988623,0.757327652187656,15.91,363.48,40.99,63.6,36.51,38.89,196682.39,25,2212,15203.92
2021-05-30 15:00:00,0.8063203840591406,0.9397070676780062,221.9786918957045,-187.1391400216197,26.83971262532611,103.21345116276572,47.50593467816367,0.3988583958391296,138.40647187390394,1856.983248893705,21.988370453649296,0.1124087811885374,32.808457819965284,0.8122323278067525,20.71191927536461,26.20290050128156,166.79741729245828,11.921468523735436,94.55897248608726,909.4238226955036,41.45507933015955,0.2507349970165295,0.1594861971281969,0.1573103998131919,281.3527482532027,0,0,133.64666209793103,0.8253604270363778,15.08,399.22,134.45,95.81,48.7,36.66,69676.22,2,2322,13680.91
2023-03-31 02:30:00,0.8303246381406408,0.9075500519629044,351.0432713052928,-44.36868390384952,32.285355909816175,659.076835760331,45.41095510422219,0.2338550717390805,186.33203056537093,1551.0387987553656,25.91777559687264,0.1136665893310159,31.567374920937382,0.9196053951450274,33.91770507572776,46.51281169834033,418.2203755231756,15.742046682018684,45.06932459071167,937.7091688860712,46.609792268172,9.819358642594562,0.548439075967056,0.2121346014776486,256.63879361729573,0,2,131.08339822984246,0.7201787337182769,32.66,372.03,70.79,51.99,134.49,47.0,10895.98,77,2092,12559.22
2024-11-04 06:00:00,0.837940898099579,0.9808968065723772,214.33052547181688,-22.994498534124908,49.31664085034497,161.88732309183814,49.15898838252996,0.3936335566184566,150.05192852487087,1806.980317510988,29.156493984549584,0.1243102315236881,80.68242813629746,0.9335351557765884,32.68284516285152,29.40747318311813,148.490229104259,19.86470792946119,48.20180507326613,895.0191019161422,55.95502964912002,5.261505730319172,0.0488455507155811,0.2844943304357837,276.33491495601066,0,0,110.49582603889851,0.9322903335969782,22.82,417.23,94.47,87.77,85.07,58.92,120029.16,19,1892,12934.29
2021-01-17 05:45:00,0.976573524180982,0.5602536228008276,395.69901983188936,-21.907445338214465,33.1011789370557,610.8192169903584,42.90124396526713,0.2083191682538752,195.36957569341013,4053.355740066934,28.780994750887224,0.1582460044137792,36.13695921256437,0.9474707309412228,33.22866216455766,25.71406930888713,159.85428732369468,12.05992073503248,44.387946015742834,551.7898301005733,57.230680051270966,7.446474160969954,0.5422384941498098,0.2278627196005336,292.282950520396,0,0,24.18900689698328,0.0636921429825028,15.19,368.68,163.05,13.77,55.15,91.48,57109.87,19,1241,11190.49
2020-02-18 03:30:00,0.867754937300219,0.9623369895725298,204.37153476604988,-21.770458651584285,32.07312743140807,692.2194912039784,58.74215084134777,0.4728844531362146,128.29418069623867,1613.0947641620537,65.95931948056366,0.9808680373511642,45.92120439279146,0.8839237612159959,33.65833579195756,53.5041967869014,113.61346400530424,21.81285547173557,38.586962183531085,659.8752048109623,110.21810841365767,0.793995927565152,0.9706407069872324,0.1384497148971258,227.57737804302187,0,1,127.682124691164,0.7721926650791747,20.34,310.5,102.04,72.23,74.37,58.23,105746.26,52,1788,13117.71
2024-12-22 17:45:00,0.8858852859064613,0.4883874702264939,377.5508995466278,-25.893085647465103,58.09614636575739,141.54235443181938,49.8861779572359,0.2771207327261612,194.71313845488527,1690.668594055919,21.92720121742204,0.7914601065754634,40.6128586983106,0.8777421538166894,34.79878574113799,34.80207524405952,107.26479386470238,-2.1977066199839514,36.1495872236175,864.6254460877699,103.5947147451783,1.556834666096324,0.8840775135617666,0.2870520482861788,298.00838833317863,0,0,0.4371344316709336,0.7429081724299003,23.82,395.61,72.54,85.19,68.78,94.82,141632.32,115,1159,11386.0
2022-10-25 23:45:00,0.9990467956624796,0.9422123349627372,382.5458047117477,-136.21887258227102,26.67563324835716,540.6739449022565,40.21166083179493,0.3493225543373797,153.1214623966908,1629.7981836806332,78.92409825482106,0.9487063082995384,30.59203158195092,0.8703416940672747,30.53860443211934,33.30239746117279,120.45816577461204,10.49666615748926,49.63386945898293,980.1705091741248,59.57151498919859,1.8077175735750275,0.9216653407406552,0.8815570714847857,236.12495646277364,0,0,114.12752562794978,0.2587487541562413,33.24,371.28,11.02,94.84,9.82,43.93,162658.45,12,2139,13642.13
2021-03-17 00:30:00,0.9299659254324943,0.9804625196522968,390.2034190106666,-35.94528474207796,26.234279347092723,154.03571538219563,58.28517062215653,0.4829539800858723,150.58485461823923,1519.4515995933382,26.27951894331328,0.2995737409159942,48.892339528300894,0.9444025019895852,31.812411346089142,51.882489273058965,107.45488300686355,-2.572708709562286,44.871534166318376,885.6151680277715,50.55179617182448,2.766104701093596,6.616586784535723,0.7046313417715141,274.02147707474154,1,0,114.16074315754187,0.8196888234225763,26.12,336.66,14.68,47.87,10.33,46.01,57045.23,53,1923,13296.4
2020-07-13 06:30:00,0.8379176339120407,0.905335213332601,356.67842293700886,-47.00792767505885,50.67249456382171,150.4131409542619,48.00855421435075,0.3066521778668388,127.81490186891072,1750.5243464900643,27.053015723087867,0.711493391832523,45.40420739922057,0.8611901055369897,34.50969868982565,25.081638454362302,112.24400192967244,11.95275185086716,37.6319369554734,977.244160176524,45.94613425040194,3.668780232457104,0.7562614597697814,0.715824507545029,213.624004732132,0,1,184.37329495030244,0.1768736880486616,15.22,376.05,147.14,14.23,135.76,87.47,44520.7,83,1295,11349.4
2021-06-08 11:00:00,0.8502912037115145,0.9832954477176238,399.13234529347096,-30.89164282964639,27.870590198881548,149.51424970426834,46.09568231965505,0.4477681582549278,182.20746923929167,1965.2887745867413,27.36087474601468,0.2262513976136356,44.43434916881424,0.5140456809662426,31.330076708270663,27.023781443157343,194.361039756043,10.129940229006062,48.2363689100624,750.6249595857676,54.13944443701936,6.404835664511966,0.7552316516991766,0.2494097776081886,283.22743264247083,0,3,197.86783203368697,0.9906971689974704,15.26,408.88,53.4,53.29,133.19,55.58,150551.8,58,1954,13846.49
2022-01-13 17:15:00,0.8802953698062567,0.4177614811376179,212.6343845713423,-21.311900989609786,27.069103251197745,103.47616653948684,82.6566265501757,1.5747178478558532,141.04988114524537,1700.8550114399804,28.71901548148025,0.785884806962968,36.68994226327296,0.8931233510128292,30.34468470341976,33.45070223096252,150.47441822262732,19.36376063122702,36.52309207799448,651.9427892420227,59.18406569525735,7.799713358293002,0.6946292621989786,0.214209614902019,41.75147129881045,0,1,122.42278919906502,0.9638899814625104,20.01,415.64,89.68,73.1,99.55,55.84,70664.86,55,1979,13038.06
2023-06-08 11:15:00,0.9252766561797088,0.9220705158844028,366.9513868576384,-24.924764491598992,33.72708229938929,198.5385756263174,90.6362352464657,0.3688364638691148,348.19221680419565,1770.3713784145236,22.80442806893741,0.1671565663223856,43.43555090710986,0.93046391174396,34.60120433134024,26.88520345048852,115.93743258987251,24.05562373306453,41.52253829534929,741.0883206527287,59.51532273792297,3.779278881080077,0.2549240403126982,0.2624789902894218,241.0584246798984,0,0,166.93492323618534,0.1334643944588575,30.39,345.53,143.14,74.0,145.45,82.72,155984.46,67,1299,12338.88
2020-10-31 03:30:00,0.8453714234158686,0.9956890462548276,360.9578505706339,-42.253187879690806,31.98150028158158,110.3889926313835,46.11826111607845,0.2208821152590549,180.5741564294169,5811.874753780301,29.80606629464837,0.2938825350242138,75.10868252707978,0.9197456216567824,32.20923249274616,28.33725569367896,194.27305838067812,13.654264690547125,47.79148710364302,1634.3725583337102,51.30060956676944,92.27795615008772,0.7203104864111327,0.1822127442858674,227.6279922412405,0,0,161.98721717861127,0.9667072679866944,32.56,388.91,42.05,5.6,58.01,66.17,172910.59,7,1602,13107.94
2021-05-15 11:00:00,0.9483541218215364,0.5853659976500586,390.99658122395584,-181.5092781227468,26.559930949814987,164.86424306741102,43.410996451139,0.3606699355648168,113.61150470313278,1822.4166359667656,61.05908719889936,0.203330502327037,42.114004860030605,0.9338739516869164,30.781797481504213,30.04078755586813,130.36151795892215,12.178274073693586,40.87633749676039,935.5533777941304,105.3968810567923,5.54414943630987,0.4665604735281803,0.1645863554397094,282.16895470560667,0,0,124.6544083796705,7.421588943821166e-05,34.29,383.44,186.21,91.39,87.39,45.1,141911.3,73,2094,13475.28
2023-05-19 19:45:00,0.9334489225919108,0.9434313888667504,376.8563123499056,-49.29541303023429,25.76242499649147,118.37705517931263,53.50696164835946,0.2118852469362027,149.2587711565182,1960.427358456153,20.07518014114973,0.1395139420786645,42.87508245252844,0.8456660866090331,34.78846885987342,28.08608334454137,106.07347974091972,12.877170808803395,35.451640553153226,784.277313843445,52.16551270216767,7.344733016913159,0.408921381008672,0.2844086929534937,244.70345123499987,0,3,191.70208928440684,0.9073583451297408,30.23,307.51,102.36,45.25,76.21,55.98,917.42,101,1851,12148.24
2022-10-09 11:45:00,0.8013223154275437,0.977296922099393,366.0119464077567,-186.75691242437307,57.576743556913385,107.19504530852926,46.5381064888368,0.4180776428864243,178.79888938748485,1882.5673694776465,26.10056513300373,0.2705230757560442,32.50331409292602,0.8935923738772605,34.08816623887962,25.426759134747986,454.33194423586326,13.499440019645348,86.5175330894288,596.5610533411142,115.66854530482286,7.213006534504434,8.784769758061262,0.7444002706258449,239.1151303368926,0,0,140.43047404062602,0.0667812166886442,31.3,416.35,184.81,74.97,49.28,83.2,121063.52,118,1365,11999.77
2024-05-30 17:30:00,0.9826041291348276,0.9705316292285284,232.0473581834996,-26.967555188522383,32.55994907960813,146.40381378573665,45.235401977974846,0.3806875251479725,118.71024828425725,1863.6900808495325,27.004377859023418,0.1087572360382483,37.80715879916555,0.9075696941218768,32.66223852605955,32.54004898741237,138.79113177049703,23.027745478361965,38.02884621706499,1689.4792885947388,54.08240906541175,7.567342337770976,0.2246241149964198,0.9226690400268016,219.38866305119203,0,0,168.90270358014345,0.8312526809107377,34.57,316.87,142.96,88.44,124.07,58.64,144331.68,48,1926,13643.16
2024-12-31 06:00:00,0.8891202665338777,0.9044577079337492,378.0393414016374,-28.284170075666147,26.684068468621337,179.87121944557992,40.77484147517723,0.2618175392989841,106.43016825266326,1901.6740501437616,29.631854146028736,0.722968715186055,41.82953296965076,0.8391260986094888,22.80778496740082,30.22937971267124,140.90009707319243,22.65273813707313,37.18241174213556,700.1443816914172,107.92647424965033,7.836697388594642,0.2070331722664504,0.1898501039630707,266.61716930606985,0,1,169.5407784039597,0.2609500462068752,19.93,368.87,188.62,8.38,71.37,78.19,54824.91,20,1574,11343.6
2020-04-06 09:15:00,0.961486908067964,0.9728255477926196,238.5563631393576,-170.0994532824754,32.47327154192942,112.82009328208883,58.57262691924613,0.2360294555625698,183.4558232102844,1797.9128608475012,28.750472881318704,0.2314664043815261,35.86294951113366,0.9337665143373484,33.14492857018271,27.139598571095824,154.48422539281358,15.378290088996147,37.033501061759885,1710.469848257845,48.53180688322715,90.98950948451105,0.7966208888182744,0.1668499016719394,232.1970104733836,0,3,103.67085958136327,0.9975759647263128,23.98,318.7,65.61,57.36,98.1,71.96,100305.9,108,1623,12827.4
2020-05-28 07:30:00,0.9624596837720744,0.5612042895261312,366.0082696394749,-14.0371899856815,25.25486346769412,115.84235757207584,48.04882884123867,0.4741883323782239,155.78006255501356,1780.3976715140825,22.597303150457503,0.1902029375033191,46.954486975982284,0.855306287066107,34.8429517240635,31.033450867336025,144.78987276602115,17.055522557182236,47.63299773544585,1870.566434390652,99.22586568108169,9.728249803864848,0.4840719367836369,0.8923088797003584,235.8760037190276,0,0,167.9763616240762,0.8281687822833625,16.61,367.68,48.26,39.49,82.55,87.65,141673.41,65,1345,12357.22
2023-08-10 18:00:00,0.912177121847512,0.9547334563048616,376.37138766099577,-149.3029423572115,27.50676434611711,510.592595692662,91.76593964309863,0.4355643291625957,142.1067540288463,1769.9406598177,26.264559182780665,0.2298937559681,47.44327366980258,0.9184967827931058,24.77860704967783,29.95758116354048,118.8085531790658,21.646879434211755,45.74047363727084,830.1916849277878,55.92982689459343,4.438297364691378,0.9465302768832368,0.1968362943181003,272.9112698788107,0,0,171.5360727114367,0.9387606868320908,21.98,365.49,177.92,49.15,113.97,49.19,40826.71,55,2054,13342.11
2020-03-02 13:00:00,0.845329901480548,0.5780267967766978,361.1936341307559,-14.065879945490876,28.928569371275543,123.20935542314604,43.60976308020706,1.580911099835653,176.03089015488132,1626.170150988534,25.108004426309016,0.2460590419897798,82.4331096280858,0.4651698833563629,33.270499427166534,33.94271044722939,174.58380180850665,13.008027004807998,48.15634760477451,641.6554266758908,44.67720782773292,1.5104835480363343,0.1154351435232697,0.1566597654573684,294.4476565765748,0,0,117.97755934790858,0.8896988534323378,21.5,359.43,129.66,24.29,19.74,40.55,75357.07,102,2160,13164.65
2021-10-17 16:00:00,0.1573779740203018,0.9310573047941212,350.3199956646881,-49.83058946748003,25.121126235615307,142.36897370410276,47.54695287189893,1.6628332216556403,184.97886736762183,1829.7795217967184,22.88547885335577,0.72010223516434,30.56966769189422,0.8076520162930598,34.066035432091994,29.224604695650363,173.60180398309092,14.86073555323363,41.67839590916866,1977.832509323137,110.96891881176916,7.709639434849306,0.0538597117681438,0.1550379512362243,290.6544362993174,0,0,6.546982453799726,0.8152155362994198,22.08,311.73,100.53,99.16,117.54,41.62,174534.42,2,2198,14939.82
2022-05-13 13:00:00,0.8808415674016397,0.5385795300849574,366.7846441924778,-111.24752130039084,52.24271944297927,105.84718620468502,58.42038411884558,0.4043713995568408,323.30764648474167,1651.0847213025604,25.54123344340922,0.2992669810729957,38.16646201766819,0.9482190626262536,32.76133093225305,28.562350784284064,169.4455628858504,23.888100721428167,46.9624701211485,607.023674518233,118.62297330813094,1.2581449742707995,0.2874611513217415,0.7256516304456115,233.60804422139137,0,1,186.2852847396824,0.7549955735412476,19.3,376.82,188.23,17.58,115.07,52.15,133198.33,60,1945,13359.32
2022-08-13 01:00:00,0.9201402918343786,0.4665567538528002,383.3006753921597,-163.56183035412903,27.858236567184,116.19131804325404,47.05093436577898,1.0501284682379133,109.1887855538292,5420.490901262221,27.185626617330776,0.2462881181973529,45.5336366999332,0.4065961980081166,33.431693172355224,33.75588837080895,404.4762476134112,10.775709952633742,43.76967393161861,779.4642396186841,45.40427189324436,8.39597270149318,0.040472500289878,0.1587469739050694,249.98204058098588,1,0,128.16590286432768,0.7086914652483041,22.37,320.65,127.46,67.43,106.33,78.51,184104.82,62,1510,12754.62
2022-10-14 16:15:00,0.9173770804206376,0.9153207202041984,394.491183831416,-12.964566203469625,29.56920431833636,127.47526319492204,80.96894905980689,1.6950288532817237,123.12246485578416,1630.0692998794832,27.89491614890669,0.2941799383333943,42.01966646839787,0.9246181748306608,33.04856976913733,27.62320376752595,125.23230532550282,17.395349832254936,44.31287152809075,986.0043459719976,52.91779828060855,55.81745955457914,7.545499232203575,0.2053695596122614,236.2818097328456,0,0,19.357505837877383,0.8619227173228394,28.97,347.43,93.68,63.13,53.9,74.82,79609.03,42,1597,12390.5
2023-12-26 01:15:00,0.8663630696438294,0.9996378222410508,385.4294301395098,-47.86715331812469,27.98870549563605,154.39166369998904,47.84541708615298,0.2655243986706052,169.61622085228558,1689.043699902169,28.82460564936142,0.2745262187196714,44.45592210643462,0.8554526898972049,33.0510279512218,31.499769716502783,186.54486940528523,-4.607635149478679,34.47550691261324,637.2326077648082,58.5885179595583,1.543721198940757,0.8582107093656635,0.8653453457021067,253.8252695819133,0,0,123.69955921776234,0.7524790068073435,17.71,392.45,68.32,82.58,72.85,65.43,179892.79,44,1762,13101.13
2023-02-16 05:00:00,0.9000911030326012,0.982433791093992,387.0919045384317,-166.65508390234623,29.74260157796663,667.9661285423534,99.4108118421473,0.364175398474389,181.9057635001492,5039.464777296013,67.28070486899435,0.1288623551741541,34.69897582277323,0.8001011665845901,33.10198002478365,28.77146230969021,116.30831099547224,17.651570323112608,84.74253225653032,745.9472382007758,41.158846628998575,4.106074828368672,0.8518224166161189,0.1020662226374888,289.3659542799595,1,2,183.6536719118861,0.1722015698586441,26.25,316.53,174.49,66.2,148.95,50.67,70934.38,103,2072,13150.18
2022-05-25 22:45:00,0.9694969519109288,0.9637628711850872,244.8999465285497,-11.05206090156564,34.73896220457034,156.06993303452012,46.19760287040823,0.3023912287139848,310.8051946372322,1796.223916125089,26.06884083212192,0.2160958544083039,42.13279703951443,0.88436782297395,32.340345345945856,32.75705229542239,483.79298523992327,20.102514865290576,45.53954262290297,1791.2792281233098,54.349489821463216,9.07470628851142,0.9613062575766084,0.1083898427324228,279.5957789274124,0,0,135.0207001570337,0.1485178689022933,20.5,388.51,33.19,97.65,55.92,71.25,145049.04,56,1585,13124.95
